Curricular units 2nd sem (approved)_low,Curricular units 2nd sem (approved)_medium,Curricular units 2nd sem (approved)_high,Curricular units 2nd sem (grade)_low,Curricular units 2nd sem (grade)_medium,Curricular units 2nd sem (grade)_high,Curricular units 1st sem (approved)_low,Curricular units 1st sem (approved)_medium,Curricular units 1st sem (approved)_high,Curricular units 1st sem (grade)_low,Curricular units 1st sem (grade)_medium,Curricular units 1st sem (grade)_high,Curricular units 2nd sem (evaluations)_low,Curricular units 2nd sem (evaluations)_medium,Curricular units 2nd sem (evaluations)_high,Curricular units 1st sem (evaluations)_low,Curricular units 1st sem (evaluations)_medium,Curricular units 1st sem (evaluations)_high,Age at enrollment_low,Age at enrollment_medium,Age at enrollment_high,Course_low,Course_medium,Course_high,Curricular units 1st sem (enrolled)_low,Curricular units 1st sem (enrolled)_medium,Curricular units 1st sem (enrolled)_high,Application mode_low,Application mode_medium,Application mode_high,Previous qualification (grade)_low,Previous qualification (grade)_medium,Previous qualification (grade)_high,Curricular units 2nd sem (enrolled)_low,Curricular units 2nd sem (enrolled)_medium,Curricular units 2nd sem (enrolled)_high,Mother's occupation_low,Mother's occupation_medium,Mother's occupation_high,Tuition fees up to date_0,Tuition fees up to date_1,Scholarship holder_0,Scholarship holder_1
0.0,0.7058823529411765,0.0,0.0,0.73463687150838,0.0,0.0,1.0,0.0,0.05119152691968211,0.5681818181818182,0.0,0.0,0.8484848484848485,0.0,0.0,1.0,0.0,0.11111111111111067,0.285714285714285,0.0,0.0,0.9536518284608333,0.0,0.04761904761904766,0.5,0.0,0.0,0.0,0.0,0.25839188134270114,0.07092198581560287,0.0,0.04761904761904766,0.5,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.295774647887324,0.0,0.0,0.32432432432432434,0.0,0.3530864197530864,0.018464528668611167,0.0,0.7916666666666667,0.012987012987013,0.0,0.14062500000000006,0.2340425531914893,0.25839188134270114,0.07092198581560287,0.0,0.0,0.7619047619047619,0.015384615384615398,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,0.4736842105263159,0.10526315789473686,0.0,0.9901746724890826,0.0,0.0,0.8,0.01234567901234569,0.0,0.6259160457486284,0.0,0.0,0.3939393939393939,0.12765957446808515,0.0,1.0,0.0,0.666666666666666,0.0,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.7916666666666667,0.012987012987013,0.0,0.0,0.0,0.06323185011709619,0.4255319148936172,0.0,0.0,0.5238095238095237,0.09230769230769233,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.0,0.29926692539887867,0.0,0.8,0.01234567901234569,0.0,0.9446022727272726,0.0,0.0,0.6875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.09825327510917072,0.2399741267787836,0.0,0.8,0.01234567901234569,0.0,0.0,0.35898997809975475,0.07692307692307698,0.37500000000000006,0.0,0.07692307692307698,0.37500000000000006,0.0,0.0,0.0,0.5405405405405406,0.15148098237122196,0.37659162676988883,0.0,0.0,1.0,0.0,0.0,0.14062500000000006,0.2340425531914893,0.0,0.2366863905325443,0.17834702754954074,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,0.21052631578947384,0.19298245614035092,0.0,0.6739446870451242,0.0,0.0,0.6,0.07407407407407408,0.0,0.9481534090909088,0.0,0.0,0.8484848484848485,0.0,0.0,0.8888888888888888,0.0,0.11111111111111067,0.285714285714285,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.7916666666666667,0.012987012987013,0.0,0.0,0.0,0.0,0.6382978723404258,0.0,0.0,0.5238095238095237,0.09230769230769233,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,0.0,1.0
0.0,0.7058823529411765,0.0,0.0,0.5185589519650654,0.03244933160845176,0.0,1.0,0.0,0.0,0.8617424242424243,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.4314868804664728,0.0,1.0,0.0,0.0,0.0,0.44680851063829785,0.6487119437939111,0.0,0.0,0.0,1.0,0.0,0.0,0.9512195121951219,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.8044692737430169,0.0,0.0,1.0,0.0,0.0,0.8685064935064936,0.0,0.0,0.0,0.3936170212765958,0.0,0.7777777777777778,0.014084507042253534,0.0,0.0,0.7027027027027027,0.0,0.0,1.0,0.04761904761904766,0.5,0.0,0.0,0.14062500000000006,0.2340425531914893,0.0,1.0,0.0,0.04761904761904766,0.5,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428572,0.0,0.0,0.029126213592232938,0.6249999999999999,0.0,1.0,0.0,0.0,0.07692307692307698,0.37500000000000006,0.0,0.666666666666666,0.0,0.0,0.0,0.0,0.4314868804664728,0.0,1.0,0.0,0.0,1.0,0.0,0.6487119437939111,0.0,0.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2692307692307693,0.06250000000000006,0.0,0.07692307692307698,0.37500000000000006,0.0,0.0,0.07142857142857142,0.24324324324324326,0.0,0.9393908526026281,0.0,0.04761904761904766,0.5,0.0,0.0,0.375,0.0,0.0,0.7801418439716316,0.0,0.04761904761904766,0.5,0.0,0.0,0.9024390243902439,0.00537634408602151,1.0,0.0,1.0,0.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.8510242085661079,0.0,0.0,0.8,0.01234567901234569,0.0,0.8143939393939391,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.0,0.666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14129586260733817,0.2836879432624115,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.9006550218340611,0.0,0.0,0.8,0.01234567901234569,0.0,0.8120265151515145,0.0,0.0,0.5454545454545454,0.074468085106383,0.0,1.0,0.0,0.11111111111111067,0.285714285714285,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.7916666666666667,0.012987012987013,0.0,0.0,0.0,0.024199843871975192,0.4964539007092201,0.0,0.0,0.5238095238095237,0.09230769230769233,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.633187772925764,0.0,0.0,0.6153846153846154,0.0,0.0567078552515445,0.5539772727272726,0.0,0.2692307692307693,0.06250000000000006,0.0,0.0,1.0,0.0,0.666666666666666,0.0,0.0,0.0,0.9536518284608333,0.0,0.04761904761904766,0.5,0.0,0.0,0.0,0.0,0.0,0.5917159763313607,0.0333494441759303,0.04761904761904766,0.5,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,0.0,1.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.7096069868995629,0.0,0.0,0.8,0.01234567901234569,0.0,0.0,0.28647261019014025,0.07692307692307698,0.37500000000000006,0.0,0.07692307692307698,0.37500000000000006,0.0,0.666666666666666,0.0,0.0,0.006270454607959127,0.914434144850769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4142011834319525,0.10584823586273552,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8510638297872344,0.0,1.0,0.0,0.0,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,1.0,0.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.8624454148471613,0.0,0.0,0.8,0.01234567901234569,0.0,0.8405543801551533,0.0,0.07692307692307698,0.37500000000000006,0.0,0.07692307692307698,0.37500000000000006,0.0,0.666666666666666,0.0,0.0,0.0,0.9604938271604938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6382978723404258,0.0,0.0,1.0,0.0,0.0,0.9512195121951219,0.0,0.0,1.0,0.0,1.0
0.27272727272727276,0.11764705882352938,0.0,0.006737787759685625,0.664804469273743,0.0,0.0,0.6,0.07407407407407408,0.0,0.7873376623376621,0.0,0.0,0.09090909090909086,0.23404255319148942,0.0,0.2222222222222222,0.19014084507042256,0.0,0.5714285714285714,0.05405405405405406,0.15148098237122196,0.37659162676988883,0.0,0.0,0.7916666666666667,0.012987012987013,0.0,1.0,0.0,0.2974238875878221,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4733727810650886,0.08168197196713378,1.0,0.0,0.0,0.0,0.9512195121951219,0.0,0.0,1.0,0.0,1.0
0.0,0.4736842105263159,0.10526315789473686,0.0,0.09279475982532755,0.2426692539887881,0.0,0.8,0.01234567901234569,0.0,0.29016036549841967,0.14796443748277763,0.0,0.8484848484848485,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.7916666666666667,0.012987012987013,0.0,0.0,0.0,0.0,0.828402366863905,0.0,0.0,0.5238095238095237,0.09230769230769233,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,0.0,1.0
0.0,0.4117647058823529,0.0,0.08160209620063633,0.47858472998137813,0.0,0.14285714285714282,0.23076923076923078,0.0,0.0567078552515445,0.5539772727272726,0.0,0.0,0.8484848484848485,0.0,0.0,0.4444444444444444,0.11971830985915495,0.0,0.5,0.08108108108108109,0.0,0.9536518284608333,0.0,0.04761904761904766,0.5,0.0,0.0,0.14062500000000006,0.2340425531914893,0.25839188134270114,0.07092198581560287,0.0,0.04761904761904766,0.5,0.0,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,1.0,0.0
0.0,0.7058823529411765,0.0,0.0,0.9441340782122907,0.0,0.0,1.0,0.0,0.0,0.8712169993560853,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.0,0.11111111111111067,0.285714285714285,0.0,0.004207805065867325,0.9220739533462361,0.0,0.04761904761904766,0.5,0.0,0.0,0.0,0.0,0.0,0.4733727810650886,0.08168197196713378,0.04761904761904766,0.5,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,0.0,0.5438596491228072,0.0,0.0,0.33430357912893477,0.0,0.0,0.4444444444444445,0.0,0.33344183183204434,0.12749222669598592,0.0,0.0,0.34042553191489366,0.0,0.3333333333333333,0.15492957746478875,0.0,0.0,0.40540540540540543,0.0,0.9604938271604938,0.0,0.0,0.0,0.4025974025974026,0.0,0.375,0.0,0.0,0.7801418439716316,0.0,0.0,0.0,0.4,0.35294117647058826,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.4117647058823529,0.0,0.0,0.633187772925764,0.0,0.14285714285714282,0.23076923076923078,0.0,0.1026772580170637,0.4356060606060606,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.0,0.11111111111111067,0.285714285714285,0.0,0.004207805065867325,0.9220739533462361,0.0,0.04761904761904766,0.5,0.0,0.0,0.25,0.0,0.0,0.5325443786982247,0.057515708071532036,0.04761904761904766,0.5,0.0,0.0,0.9512195121951219,0.0,0.0,1.0,1.0,0.0
0.0,0.4736842105263159,0.10526315789473686,0.0,0.4098253275109172,0.08613626563173753,0.0,0.6,0.07407407407407408,0.0,0.46318514527510996,0.06612340798478343,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.5833333333333334,0.07792207792207793,0.0,1.0,0.0,0.0,0.35502958579881644,0.13001449975833726,0.0,0.5238095238095237,0.09230769230769233,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,0.0,1.0
0.0,0.0,0.6315789473684211,0.0,0.7937258272453804,0.0,0.0,0.0,0.7530864197530864,0.0,0.8775252525252526,0.0,0.0,0.24242424242424238,0.18085106382978727,0.0,0.0,0.4366197183098592,0.0,0.9285714285714286,0.0,0.01548362256263584,0.8803096669043495,0.0,0.0,0.0,0.7272727272727273,0.0,1.0,0.0,0.0,0.9929078014184402,0.0,0.0,0.0,0.47692307692307695,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,0.4117647058823529,0.0,0.11903425042111178,0.38547486033519546,0.0,0.0,1.0,0.0,0.029126213592232938,0.6249999999999999,0.0,0.0,0.6875,0.0,0.0,0.6875,0.0,0.0,1.0,0.0,0.0,0.9536518284608333,0.0,0.04761904761904766,0.5,0.0,0.0,0.0,0.8723404255319149,0.0,0.7801418439716316,0.0,0.04761904761904766,0.5,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,0.7058823529411765,0.0,0.0,0.9441340782122907,0.0,0.14285714285714282,0.23076923076923078,0.0,0.0,0.7196969696969697,0.0,0.0,0.8484848484848485,0.0,0.0,0.6666666666666666,0.04929577464788734,0.0,0.0,0.3783783783783784,0.0,0.0,1.0,0.04761904761904766,0.5,0.0,0.0,0.14062500000000006,0.2340425531914893,0.6487119437939111,0.0,0.0,0.04761904761904766,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.7579143389199258,0.0,0.0,0.8,0.01234567901234569,0.0,0.7196969696969697,0.0,0.07692307692307698,0.37500000000000006,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.2972972972972973,0.15148098237122196,0.37659162676988883,0.0,0.0,1.0,0.0,0.0,0.14062500000000006,0.2340425531914893,0.0,0.0,0.5166747220879652,0.0,1.0,0.0,0.35294117647058826,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.7058823529411765,0.0,0.0,0.0,0.372035360068995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6875,0.0,0.2692307692307693,0.06250000000000006,0.0,0.11111111111111067,0.285714285714285,0.0,0.004207805065867325,0.9220739533462361,0.0,0.04761904761904766,0.5,0.0,0.0,0.0,0.44680851063829785,0.0,0.0,0.7583373610439825,0.04761904761904766,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.7058823529411765,0.0,0.0,0.9441340782122907,0.0,0.0,0.6153846153846154,0.0,0.0015445719329213754,0.6960227272727272,0.0,0.0,0.8484848484848485,0.0,0.0,0.7777777777777778,0.014084507042253534,0.0,0.6428571428571429,0.02702702702702703,0.0,0.0,1.0,0.04761904761904766,0.5,0.0,0.0,0.14062500000000006,0.2340425531914893,0.0,0.5917159763313607,0.0333494441759303,0.04761904761904766,0.5,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11111111111111067,0.285714285714285,0.0,0.0,0.0,0.6817298347910595,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.4733727810650886,0.08168197196713378,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.5754148471615722,0.004376886589046721,0.0,1.0,0.0,0.0,0.6292889338607309,0.0,0.0,0.3939393939393939,0.12765957446808515,0.0,0.5555555555555556,0.08450704225352114,0.0,0.0,0.3783783783783784,0.0,0.3530864197530864,0.018464528668611167,0.0,0.5833333333333334,0.07792207792207793,0.0,0.0,0.44680851063829785,0.0,0.7801418439716316,0.0,0.0,0.5238095238095237,0.09230769230769233,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,0.4117647058823529,0.0,0.0,0.7579143389199258,0.0,0.14285714285714282,0.23076923076923078,0.0,0.0,0.6872412841504923,0.0,0.0,0.5454545454545454,0.074468085106383,0.0,0.7777777777777778,0.014084507042253534,0.0,0.7142857142857143,0.0,0.0,0.0,0.4314868804664728,0.04761904761904766,0.5,0.0,0.0,0.14062500000000006,0.2340425531914893,0.25839188134270114,0.07092198581560287,0.0,0.04761904761904766,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.4014084507042254,0.0,0.7142857142857143,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.7916666666666667,0.012987012987013,0.0,0.14062500000000006,0.2340425531914893,0.0,1.0,0.0,0.0,0.7619047619047619,0.015384615384615398,0.6470588235294118,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.8882681564245813,0.0,0.0,1.0,0.0,0.0,0.7386363636363636,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.15148098237122196,0.37659162676988883,0.0,0.0,1.0,0.0,0.0,0.14062500000000006,0.2340425531914893,0.25839188134270114,0.07092198581560287,0.0,0.0,1.0,0.0,0.0,0.9512195121951219,0.0,0.0,1.0,1.0,0.0
0.27272727272727276,0.11764705882352938,0.0,0.0628860190903987,0.5251396648044693,0.0,0.14285714285714282,0.23076923076923078,0.0,0.0,0.7670454545454545,0.0,0.0,0.8484848484848485,0.0,0.0,0.3333333333333333,0.15492957746478875,0.0,0.0,0.40540540540540543,0.0,0.3530864197530864,0.018464528668611167,0.0,0.7916666666666667,0.012987012987013,0.0,0.14062500000000006,0.2340425531914893,0.0,1.0,0.0,0.0,0.7619047619047619,0.015384615384615398,0.0,0.9024390243902439,0.00537634408602151,1.0,0.0,0.0,1.0
0.0,0.4736842105263159,0.10526315789473686,0.0,0.6973799126637555,0.0,0.0,0.6,0.07407407407407408,0.0,0.7516327844724501,0.0,0.0,0.5454545454545454,0.074468085106383,0.0,0.6666666666666666,0.04929577464788734,0.11111111111111067,0.285714285714285,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.5833333333333334,0.07792207792207793,0.0,0.0,0.0,0.0,0.17751479289940822,0.2025132914451425,0.0,0.5238095238095237,0.09230769230769233,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,0.0,1.0
0.27272727272727276,0.11764705882352938,0.0,0.044169941980161075,0.5716945996275603,0.0,0.0,1.0,0.0,0.0,0.8279220779220776,0.0,0.0,0.24242424242424238,0.18085106382978727,0.0,0.7777777777777778,0.014084507042253534,0.11111111111111067,0.285714285714285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25839188134270114,0.07092198581560287,0.0,0.0,1.0,0.0,0.058823529411764754,0.44444444444444436,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.9824561403508772,0.0,0.9934275386132102,0.0,0.0,0.0,0.691358024691358,0.0,0.7670454545454545,0.0,0.0,0.0,0.3936170212765958,0.0,0.0,0.295774647887324,0.0,0.7857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.6623376623376623,0.0,0.9609375,0.0,0.21935987509758015,0.14184397163120574,0.0,0.0,0.0,0.7846153846153846,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,1.0,0.0
0.0,0.4736842105263159,0.10526315789473686,0.0,0.6063318777292579,0.0,0.0,0.6,0.07407407407407408,0.0,0.6603019829953881,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11111111111111067,0.285714285714285,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.5833333333333334,0.07792207792207793,0.0,0.023437500000000056,0.3936170212765957,1.0,0.0,0.0,0.0,0.5238095238095237,0.09230769230769233,0.0,0.9512195121951219,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.3380767572229406,0.0,1.0,0.0,0.0,0.0,0.6998216072749417,0.2692307692307693,0.06250000000000006,0.0,0.2692307692307693,0.06250000000000006,0.0,0.0,1.0,0.0,0.0,0.9449933788326372,0.0,0.04761904761904766,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5166747220879652,0.04761904761904766,0.5,0.0,0.35294117647058826,0.0,0.0,0.0,1.0,1.0,0.0
0.27272727272727276,0.11764705882352938,0.0,0.006737787759685625,0.664804469273743,0.0,0.0,0.6153846153846154,0.0,0.0567078552515445,0.5539772727272726,0.0,0.0,0.6969696969696969,0.021276595744680875,0.0,0.6875,0.0,0.0,0.9285714285714286,0.0,0.0,0.9536518284608333,0.0,0.04761904761904766,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04761904761904766,0.5,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.2663755458515281,0.15696420871065112,0.0,0.8,0.01234567901234569,0.0,0.7315340909090908,0.0,0.07692307692307698,0.37500000000000006,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,0.0,0.006270454607959127,0.914434144850769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7092198581560286,0.0,0.0,1.0,0.0,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.368421052631579,0.0,0.9082969432314406,0.0,0.0,0.0,0.4444444444444445,0.0,0.7779720279720278,0.0,0.0,0.0,0.28723404255319157,0.0,0.0,0.295774647887324,0.0,0.6428571428571429,0.02702702702702703,0.006270454607959127,0.914434144850769,0.0,0.0,0.0,0.6623376623376623,0.0,0.0,0.44680851063829785,0.726775956284153,0.0,0.0,0.0,0.0,0.6307692307692307,0.0,0.9512195121951219,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2972972972972973,0.15148098237122196,0.37659162676988883,0.0,0.0,1.0,0.0,0.0,0.375,0.0,0.25839188134270114,0.07092198581560287,0.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.01234567901234569,0.0,0.30395854413884044,0.1414378743709117,0.0,0.6875,0.0,0.07692307692307698,0.37500000000000006,0.0,0.666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44417593040115994,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11111111111111067,0.285714285714285,0.0,0.006270454607959127,0.914434144850769,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.726775956284153,0.0,0.0,0.0,1.0,0.0,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.29279862009486834,0.0,1.0,0.0,0.0,0.0,0.35173824130879333,0.2692307692307693,0.06250000000000006,0.0,0.2692307692307693,0.06250000000000006,0.0,0.0,0.0,0.6216216216216216,0.0,0.0,1.0,0.04761904761904766,0.5,0.0,0.0,0.14062500000000006,0.2340425531914893,0.0,1.0,0.0,0.04761904761904766,0.5,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.7272727272727273,0.0,0.0,0.11903425042111178,0.38547486033519546,0.0,0.5,0.0,0.0,0.13945278022947918,0.3409090909090908,0.0,0.0,0.6875,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.9536518284608333,0.0,0.04761904761904766,0.5,0.0,0.0,1.0,0.0,0.0,0.7692307692307689,0.0,0.04761904761904766,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.7058823529411765,0.0,0.0,0.9441340782122907,0.0,0.0,0.6153846153846154,0.0,0.05119152691968211,0.5681818181818182,0.0,0.0,0.24242424242424238,0.18085106382978727,0.0,0.5555555555555556,0.08450704225352114,0.0,1.0,0.0,0.01548362256263584,0.8803096669043495,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.7801418439716316,0.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
0.0,0.4736842105263159,0.10526315789473686,0.0,0.06462882096069875,0.25657611039241035,0.0,0.6,0.07407407407407408,0.0,0.11691656701315462,0.2299090632206411,0.0,1.0,0.0,0.0,1.0,0.0,0.666666666666666,0.0,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.5833333333333334,0.07792207792207793,0.0,1.0,0.0,0.0,0.2958579881656804,0.154180763653939,0.0,0.5238095238095237,0.09230769230769233,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.7272727272727273,0.0,0.0,0.006737787759685625,0.664804469273743,0.0,0.0,1.0,0.0,0.0,0.9632048569588814,0.0,0.0,0.5454545454545454,0.074468085106383,0.0,0.8888888888888888,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.8760932944606415,0.0,1.0,0.0,0.0,0.0,0.0,0.21935987509758015,0.14184397163120574,0.0,0.0,1.0,0.0,0.0,0.9512195121951219,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6969696969696969,0.021276595744680875,0.0,0.7777777777777778,0.014084507042253534,0.0,0.42857142857142855,0.10810810810810811,0.0,0.9604938271604938,0.0,0.04761904761904766,0.5,0.0,0.0,0.14062500000000006,0.2340425531914893,0.0,1.0,0.0,0.04761904761904766,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.736842105263158,0.017543859649122823,0.0,0.8013100436681223,0.0,0.0,0.8,0.01234567901234569,0.0,0.8558856897556193,0.0,0.0,0.6875,0.0,0.0,0.6875,0.0,0.0,1.0,0.0,0.0,0.3530864197530864,0.018464528668611167,0.0,0.7916666666666667,0.012987012987013,0.0,0.0,0.0,0.0,0.7092198581560286,0.0,0.0,0.7619047619047619,0.015384615384615398,0.058823529411764754,0.44444444444444436,0.0,0.0,1.0,0.0,1.0
0.27272727272727276,0.11764705882352938,0.0,0.0,0.8044692737430169,0.0,0.14285714285714282,0.23076923076923078,0.0,0.06590173580464842,0.5303030303030299,0.0,0.0,0.09090909090909086,0.23404255319148942,0.0,0.4444444444444444,0.11971830985915495,0.0,1.0,0.0,0.01548362256263584,0.8803096669043495,0.0,0.0,0.7916666666666667,0.012987012987013,0.0,0.0,0.5,0.0,0.7801418439716316,0.0,0.0,1.0,0.0,0.6470588235294118,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.5414847161572055,0.021129797326433487,0.0,1.0,0.0,0.0,0.7954545454545453,0.0,0.2692307692307693,0.06250000000000006,0.0,0.2692307692307693,0.06250000000000006,0.0,0.666666666666666,0.0,0.0,0.0,0.9536518284608333,0.0,0.04761904761904766,0.5,0.0,0.0,0.0,0.0,0.0,0.9929078014184402,0.0,0.04761904761904766,0.5,0.0,0.0,0.9024390243902439,0.00537634408602151,0.0,1.0,1.0,0.0
